time,source,device_name,fragment.series,value,unit
2022-03-26T15:59:29.856+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:29.877+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:29.899+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:29.919+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:29.940+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:29.960+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:29.978+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.000+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.024+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.041+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.062+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.080+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.100+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.119+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.139+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.159+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.179+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.196+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.218+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.237+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.254+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.275+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.295+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.312+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.333+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.353+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.371+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.390+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.412+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.432+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.452+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.470+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.493+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.514+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.533+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.553+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.572+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.591+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.611+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.628+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.650+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.670+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.688+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.708+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.727+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.745+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.765+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.785+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.803+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.821+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.837+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.856+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.875+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.894+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.915+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.934+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.952+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.972+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:30.990+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.012+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.033+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.053+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.070+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.089+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.107+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.125+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.145+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.167+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.187+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.207+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.223+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.248+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.303+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.321+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.340+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.358+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.378+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.397+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.419+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.438+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.459+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.477+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.496+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.516+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.537+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.556+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.576+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.595+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.615+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.634+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.653+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.672+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.690+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.712+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.732+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.755+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.775+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.794+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.813+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.834+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.854+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.872+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.893+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.913+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.932+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.953+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.974+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:31.993+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.013+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.032+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.052+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.072+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.092+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.117+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.140+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.159+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.179+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.196+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.217+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.239+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.260+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.280+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.302+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.321+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.341+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.365+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.385+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.407+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.428+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.448+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.471+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.495+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.519+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.537+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.557+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.578+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.599+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.623+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.642+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.660+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.681+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.704+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.723+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.743+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.764+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.784+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.804+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.822+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.840+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.858+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.876+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.897+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.917+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.935+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.955+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.974+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:32.993+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.011+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.032+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.054+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.072+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.091+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.109+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.128+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.151+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.171+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.190+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.210+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.233+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.255+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.276+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.297+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.352+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.373+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.393+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.412+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.430+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.449+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.468+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.487+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.508+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.528+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.547+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.565+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.581+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.600+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.621+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.641+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.659+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.678+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.696+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.716+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.733+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.752+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.773+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.791+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.809+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.827+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.846+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.866+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.883+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.903+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.922+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.940+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.958+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.977+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:33.995+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.015+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.032+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.050+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.072+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.090+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.108+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.129+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.149+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.169+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.187+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.208+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.226+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.246+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.264+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.282+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.310+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.332+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.356+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.380+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.398+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.415+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.435+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.457+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.475+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.493+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.511+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.532+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.550+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.567+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.587+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.606+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.624+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.643+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.661+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.680+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.700+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.719+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.736+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.754+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.773+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.793+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.813+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.837+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.854+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.874+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.893+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.910+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.930+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.951+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.969+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:34.988+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.007+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.024+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.044+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.065+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.083+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.102+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.121+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.137+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.157+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.178+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.196+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.214+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.234+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.253+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.305+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.325+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.346+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.365+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.383+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.404+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.422+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.441+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.463+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.481+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.500+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.519+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.538+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.557+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.578+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.596+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.615+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.638+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.656+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.674+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.694+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.714+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.733+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.753+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.770+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.789+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.807+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.827+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.847+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.866+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.887+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.910+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.932+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.952+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.970+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:35.987+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.009+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.027+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.047+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.067+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.086+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.105+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.126+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.147+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.165+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.185+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.203+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.221+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.240+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.260+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.279+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.299+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.318+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.336+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.355+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.375+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.394+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.415+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.434+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.452+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.471+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.489+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.507+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.527+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.547+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.566+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.586+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.605+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.625+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.643+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.663+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.684+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.704+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.723+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.742+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.760+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.781+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.801+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.821+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.840+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.861+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.880+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.898+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.917+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.935+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.956+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.979+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:36.999+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.018+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.035+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.053+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.072+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.091+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.113+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.134+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.152+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.173+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.195+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.215+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.236+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.289+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.337+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.357+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.377+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.394+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.414+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.432+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.450+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.469+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.489+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.506+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.524+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.541+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.561+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.579+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.598+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.618+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.639+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.657+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.675+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.695+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.714+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.732+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.751+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.772+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.791+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.812+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.830+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.849+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.868+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.886+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.906+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.923+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.947+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.965+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:37.986+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.006+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.025+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.042+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.062+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.082+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.101+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.121+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.139+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.158+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.180+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.204+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.222+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.240+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.258+01:00,100200,test,f.s,95,°C
2022-03-26T15:59:38.277+01:00,100200,test,f.s,95,°C
